,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,124.98335266113281,618.9940185546875,18329.0,1.1196954250335693,,52.446109771728516,135.83999633789062,618.9940185546875,18329.0,1.1196954250335693,,58.040000915527344,136.8699951171875,621.3179931640625,18329.0,1.1201971769332886,,58.38999938964844,134.58999633789062,616.197021484375,18329.0,1.1150758266448975,,57.869998931884766,134.58999633789062,616.822021484375,18329.0,1.1195449829101562,,57.90999984741211,3343300.0,67481104,49552792.0,0.0,,18196500.0
2016-10-11,123.05120086669922,641.072021484375,18128.69921875,1.1140819787979126,1253.0,51.67802810668945,133.74000549316406,641.072021484375,18128.69921875,1.1140819787979126,1253.0,57.189998626708984,135.69000244140625,642.0800170898438,18128.69921875,1.1143302917480469,1258.9000244140625,58.02000045776367,133.27000427246094,618.5,18128.69921875,1.105600357055664,1253.0,56.88999938964844,134.94000244140625,619.2379760742188,18128.69921875,1.1143302917480469,1258.9000244140625,57.88999938964844,3607300.0,103590000,64761070.0,0.0,26.0,26497400.0
2016-10-12,122.51754760742188,636.1920166015625,18144.19921875,1.1061947345733643,1251.0999755859375,51.605751037597656,133.16000366210938,636.1920166015625,18144.19921875,1.1061947345733643,1251.0999755859375,57.11000061035156,134.27999877929688,641.3369750976562,18144.19921875,1.1061947345733643,1254.0,57.27000045776367,133.0,635.9650268554688,18144.19921875,1.1006003618240356,1251.0999755859375,56.400001525878906,133.75999450683594,640.8709716796875,18144.19921875,1.1061947345733643,1251.699951171875,57.11000061035156,2264200.0,92370200,51566186.0,0.0,127.0,22177500.0
2016-10-13,122.719970703125,636.7860107421875,18098.900390625,1.1011881828308105,1255.0,51.434059143066406,133.3800048828125,636.7860107421875,18098.900390625,1.1011881828308105,1255.0,56.91999816894531,133.92999267578125,638.8330078125,18098.900390625,1.1048502922058105,1259.0,57.29999923706055,131.38999938964844,635.0289916992188,18098.900390625,1.0986005067825317,1255.0,56.31999969482422,132.4199981689453,636.030029296875,18098.900390625,1.1013215780258179,1258.699951171875,56.70000076293945,3544200.0,61620700,62672711.0,0.0,315.0,25313700.0
2016-10-14,122.83038330078125,640.3779907226562,18138.400390625,1.1049723625183105,1253.0999755859375,51.885868072509766,133.5,640.3779907226562,18138.400390625,1.1049723625183105,1253.0999755859375,57.41999816894531,135.25,641.2849731445312,18138.400390625,1.1058276891708374,1253.9000244140625,57.7400016784668,133.47999572753906,637.0079956054688,18138.400390625,1.098538875579834,1250.5999755859375,57.119998931884766,134.55999755859375,637.0079956054688,18138.400390625,1.1049723625183105,1253.9000244140625,57.119998931884766,2317400.0,58144600,54627731.0,0.0,311.0,27402500.0
2016-10-15,,638.64599609375,,,,,,638.64599609375,,,,,,642.1019897460938,,,,,,637.3900146484375,,,,,,640.3109741210938,,,,,,39035400,,,,
2016-10-16,,641.6309814453125,,,,,,641.6309814453125,,,,,,642.8980102539062,,,,,,638.9010009765625,,,,,,639.0830078125,,,,,,40298100,,,,
2016-10-17,123.2904281616211,639.1929931640625,18086.400390625,1.0967799425125122,1254.4000244140625,51.70515823364258,134.0,639.1929931640625,18086.400390625,1.0967799425125122,1254.4000244140625,57.220001220703125,135.3800048828125,642.3280029296875,18086.400390625,1.1012003421783447,1255.0,57.459999084472656,133.3300018310547,638.6630249023438,18086.400390625,1.0965272188186646,1249.9000244140625,56.869998931884766,133.5,641.8179931640625,18086.400390625,1.0968520641326904,1249.9000244140625,57.36000061035156,2435100.0,58063600,47105913.0,0.0,41.0,23830000.0
2016-10-18,124.3025131225586,637.9600219726562,18161.900390625,1.1015641689300537,1260.800048828125,52.102745056152344,135.10000610351562,637.9600219726562,18161.900390625,1.1015641689300537,1260.800048828125,57.65999984741211,135.74000549316406,640.7360229492188,18161.900390625,1.1029006242752075,1261.699951171875,57.95000076293945,134.9199981689453,635.9959716796875,18161.900390625,1.09719979763031,1260.800048828125,57.40999984741211,135.02999877929688,639.4110107421875,18161.900390625,1.1012003421783447,1260.9000244140625,57.529998779296875,2271000.0,65546700,54343235.0,0.0,11.0,19149500.0
2016-10-19,125.29615783691406,630.52001953125,18202.599609375,1.0976948738098145,1267.9000244140625,51.98527908325195,136.17999267578125,630.52001953125,18202.599609375,1.0976948738098145,1267.9000244140625,57.529998779296875,136.9499969482422,638.8740234375,18202.599609375,1.100473165512085,1271.5,57.84000015258789,135.3300018310547,628.0130004882812,18202.599609375,1.0955997705459595,1262.9000244140625,57.400001525878906,135.4199981689453,638.1339721679688,18202.599609375,1.0975743532180786,1262.9000244140625,57.470001220703125,2265900.0,69381696,60900457.0,0.0,219.0,22878400.0
2016-10-20,124.98335266113281,630.8569946289062,18162.30078125,1.0975141525268555,1265.5999755859375,51.73226547241211,135.83999633789062,630.8569946289062,18162.30078125,1.0975141525268555,1265.5999755859375,57.25,136.75,631.9169921875,18162.30078125,1.1029006242752075,1270.5,57.52000045776367,135.3699951171875,628.2579956054688,18162.30078125,1.0916005373001099,1265.5,56.65999984741211,135.9199981689453,630.6630249023438,18162.30078125,1.0975743532180786,1270.0,57.5,2539700.0,56957300,64746370.0,0.0,415.0,49455600.0
2016-10-21,124.79013061523438,632.8280029296875,18145.69921875,1.0930395126342773,1265.9000244140625,53.90998840332031,135.6300048828125,632.8280029296875,18145.69921875,1.0930395126342773,1265.9000244140625,59.65999984741211,136.19000244140625,634.093994140625,18145.69921875,1.093135118484497,1265.9000244140625,60.45000076293945,134.25,630.6939697265625,18145.69921875,1.0862481594085693,1265.9000244140625,59.4900016784668,134.72000122070312,630.8250122070312,18145.69921875,1.0930275917053223,1265.9000244140625,60.279998779296875,2205000.0,55951000,89907531.0,0.0,224.0,80032200.0
2016-10-22,,657.2940063476562,,,,,,657.2940063476562,,,,,,658.197021484375,,,,,,632.8499755859375,,,,,,633.135986328125,,,,,,78556496,,,,
2016-10-23,,657.0709838867188,,,,,,657.0709838867188,,,,,,661.1290283203125,,,,,,653.885986328125,,,,,,657.6209716796875,,,,,,54474600,,,,
2016-10-24,126.46469116210938,653.760986328125,18223.0,1.0882576704025269,1262.0,55.12083435058594,137.4499969482422,653.760986328125,18223.0,1.0882576704025269,1262.0,61.0,138.8800048828125,657.2520141601562,18223.0,1.0901999473571777,1269.199951171875,61.0,136.41000366210938,652.594970703125,18223.0,1.0860475301742554,1261.800048828125,59.93000030517578,136.41000366210938,657.1610107421875,18223.0,1.0884946584701538,1269.199951171875,59.939998626708984,3814200.0,62218200,59978554.0,0.0,42.0,54067000.0
2016-10-25,127.9092025756836,657.5880126953125,18169.30078125,1.0875475406646729,1271.9000244140625,55.11180114746094,139.02000427246094,657.5880126953125,18169.30078125,1.0875475406646729,1271.9000244140625,60.9900016784668,139.4199981689453,664.4240112304688,18169.30078125,1.0900002717971802,1274.0999755859375,61.369998931884766,137.35000610351562,653.697998046875,18169.30078125,1.0853402614593506,1264.0999755859375,60.79999923706055,137.52999877929688,654.0020141601562,18169.30078125,1.0875475406646729,1264.0999755859375,60.849998474121094,5209100.0,90378800,63576965.0,0.0,61.0,35137200.0
2016-10-26,133.90809631347656,678.3040161132812,18199.30078125,1.0887316465377808,1264.800048828125,54.78649139404297,145.5399932861328,678.3040161132812,18199.30078125,1.0887316465377808,1264.800048828125,60.630001068115234,146.19000244140625,679.72802734375,18199.30078125,1.0948106050491333,1274.0,61.20000076293945,136.72000122070312,657.677978515625,18199.30078125,1.0876659154891968,1264.800048828125,60.470001220703125,138.42999267578125,657.677978515625,18199.30078125,1.0887197256088257,1274.0,60.810001373291016,13272000.0,88877104,63922797.0,0.0,279.0,29911600.0
2016-10-27,131.85635375976562,688.31298828125,18169.69921875,1.091202735900879,1267.9000244140625,54.30757141113281,143.30999755859375,688.31298828125,18169.69921875,1.091202735900879,1267.9000244140625,60.099998474121094,146.22999572753906,688.593994140625,18169.69921875,1.0942115783691406,1269.4000244140625,60.83000183105469,141.77999877929688,678.0399780273438,18169.69921875,1.0893957614898682,1267.9000244140625,60.09000015258789,145.8300018310547,678.2139892578125,18169.69921875,1.0911074876785278,1269.4000244140625,60.61000061035156,7857100.0,96105296,60026914.0,0.0,338.0,28479900.0
2016-10-28,131.58030700683594,689.6510009765625,18161.19921875,1.0900371074676514,1275.5,54.0997428894043,143.00999450683594,689.6510009765625,18161.19921875,1.0900371074676514,1275.5,59.869998931884766,144.0,690.4439697265625,18161.19921875,1.0952903032302856,1281.5,60.52000045776367,142.1699981689453,684.1619873046875,18161.19921875,1.089751958847046,1262.0,59.58000183105469,143.72000122070312,688.0,18161.19921875,1.0900014638900757,1270.300048828125,60.0099983215332,4636100.0,81145504,76423780.0,0.0,560.0,33574700.0
2016-10-29,,714.47900390625,,,,,,714.47900390625,,,,,,720.4019775390625,,,,,,690.052001953125,,,,,,690.2890014648438,,,,,,134760992,,,,
2016-10-30,,701.864013671875,,,,,,701.864013671875,,,,,,714.1179809570312,,,,,,696.4749755859375,,,,,,714.1179809570312,,,,,,100665000,,,,
2016-10-31,131.04666137695312,700.9719848632812,18142.400390625,1.0984665155410767,1271.5,54.14491653442383,142.42999267578125,700.9719848632812,18142.400390625,1.0984665155410767,1271.5,59.91999816894531,143.35000610351562,709.2890014648438,18142.400390625,1.0984183549880981,1276.5999755859375,60.41999816894531,142.14999389648438,691.6820068359375,18142.400390625,1.0939244031906128,1271.5,59.91999816894531,143.0500030517578,702.6400146484375,18142.400390625,1.0984183549880981,1276.5999755859375,60.15999984741211,3075900.0,97064400,63206747.0,0.0,58.0,26434700.0
2016-11-01,131.02825927734375,729.7930297851562,18037.099609375,1.0973334312438965,1286.4000244140625,54.0364875793457,142.41000366210938,729.7930297851562,18037.099609375,1.0973334312438965,1286.4000244140625,59.79999923706055,143.89999389648438,736.4520263671875,18037.099609375,1.1050944328308105,1290.699951171875,60.02000045776367,141.80999755859375,701.3369750976562,18037.099609375,1.0961787700653076,1279.0,59.25,142.9499969482422,701.3369750976562,18037.099609375,1.0973334312438965,1279.300048828125,59.970001220703125,3245000.0,130527000,71141715.0,0.0,49.0,24533000.0
2016-11-02,129.50091552734375,740.8289794921875,17959.599609375,1.1057054996490479,1306.800048828125,53.702144622802734,140.75,740.8289794921875,17959.599609375,1.1057054996490479,1306.800048828125,59.43000030517578,142.8699951171875,740.8289794921875,17959.599609375,1.1119760274887085,1307.0,59.93000030517578,140.58999633789062,722.3489990234375,17959.599609375,1.10515558719635,1288.300048828125,59.29999923706055,142.0,730.0659790039062,17959.599609375,1.1059499979019165,1288.300048828125,59.81999969482422,2782100.0,84865200,64991855.0,0.0,30.0,22147000.0
2016-11-03,128.8292999267578,688.7000122070312,17930.69921875,1.1097548007965088,1302.0999755859375,53.50335693359375,140.02000427246094,688.7000122070312,17930.69921875,1.1097548007965088,1302.0999755859375,59.209999084472656,140.89999389648438,745.7730102539062,17930.69921875,1.1128422021865845,1303.0999755859375,59.63999938964844,139.35000610351562,678.156005859375,17930.69921875,1.1060845851898193,1287.300048828125,59.11000061035156,140.75999450683594,742.3460083007812,17930.69921875,1.1097548007965088,1296.4000244140625,59.529998779296875,2280800.0,172808000,52929820.0,0.0,73.0,21600400.0
2016-11-04,128.38763427734375,703.2349853515625,17888.30078125,1.1102476119995117,1303.300048828125,53.05154037475586,139.5399932861328,703.2349853515625,17888.30078125,1.1102476119995117,1303.300048828125,58.709999084472656,140.85000610351562,706.9299926757812,17888.30078125,1.1125946044921875,1303.300048828125,59.279998779296875,138.8000030517578,685.56298828125,17888.30078125,1.1084016561508179,1296.699951171875,58.52000045776367,139.11000061035156,689.1240234375,17888.30078125,1.1102476119995117,1300.0,58.650001525878906,2951500.0,99907696,68622010.0,0.0,11.0,28697000.0
2016-11-05,,703.4180297851562,,,,,,703.4180297851562,,,,,,707.510009765625,,,,,,697.739013671875,,,,,,703.5250244140625,,,,,,53752300,,,,
2016-11-06,,711.52197265625,,,,,,711.52197265625,,,,,,714.2579956054688,,,,,,699.5599975585938,,,,,,703.81201171875,,,,,,59902200,,,,
2016-11-07,131.5987091064453,703.1309814453125,18259.599609375,1.1101243495941162,1278.300048828125,54.59674072265625,143.02999877929688,703.1309814453125,18259.599609375,1.1101243495941162,1278.300048828125,60.41999816894531,143.10000610351562,710.7360229492188,18259.599609375,1.1112345457077026,1294.5,60.52000045776367,141.49000549316406,699.9030151367188,18259.599609375,1.1033873558044434,1278.300048828125,59.779998779296875,141.5,710.7360229492188,18259.599609375,1.1096316576004028,1292.0,59.779998779296875,3228200.0,65047100,61407554.0,0.0,34.0,31664800.0
2016-11-08,131.83975219726562,709.8480224609375,18332.69921875,1.1052166223526,1273.4000244140625,54.64192199707031,142.1999969482422,709.8480224609375,18332.69921875,1.1052166223526,1273.4000244140625,60.470001220703125,143.30999755859375,712.9869995117188,18332.69921875,1.1068068742752075,1289.4000244140625,60.779998779296875,141.2899932861328,702.3900146484375,18332.69921875,1.1030588150024414,1273.199951171875,60.150001525878906,141.9199981689453,703.0889892578125,18332.69921875,1.1050456762313843,1284.0999755859375,60.54999923706055,2823800.0,79660800,61942265.0,0.0,50.0,22935400.0
2016-11-09,134.51922607421875,723.2730102539062,18589.69921875,1.1019041538238525,1272.5999755859375,54.37083435058594,145.08999633789062,723.2730102539062,18589.69921875,1.1019041538238525,1272.5999755859375,60.16999816894531,145.85000610351562,740.0460205078125,18589.69921875,1.1301988363265991,1318.5999755859375,60.59000015258789,141.5399932861328,708.6099853515625,18589.69921875,1.093398094177246,1270.0,59.20000076293945,141.60000610351562,709.8250122070312,18589.69921875,1.1020498275756836,1272.199951171875,60.0,5494400.0,132429000,135512614.0,0.0,108.0,49632500.0
2016-11-10,136.92977905273438,715.5339965820312,18807.900390625,1.0920606851577759,1265.5,53.042510986328125,147.69000244140625,715.5339965820312,18807.900390625,1.0920606851577759,1265.5,58.70000076293945,149.33999633789062,723.0180053710938,18807.900390625,1.0955302715301514,1287.5,60.4900016784668,146.38999938964844,711.2100219726562,18807.900390625,1.0866104364395142,1253.300048828125,57.630001068115234,146.50999450683594,722.843994140625,18807.900390625,1.0920368432998657,1274.4000244140625,60.47999954223633,6508300.0,68807800,134364242.0,0.0,63.0,57822400.0
2016-11-11,137.69932556152344,716.4110107421875,18847.69921875,1.0889687538146973,,53.331668853759766,148.52000427246094,716.4110107421875,18847.69921875,1.0889687538146973,,59.02000045776367,148.60000610351562,718.3179931640625,18847.69921875,1.0925379991531372,,59.119998931884766,146.55999755859375,714.4099731445312,18847.69921875,1.0856997966766357,,58.0099983215332,147.1199951171875,715.5549926757812,18847.69921875,1.0889687538146973,,58.22999954223633,3585200.0,63119700,77429036.0,0.0,,38767800.0
2016-11-12,,705.0540161132812,,,,,,705.0540161132812,,,,,,717.1480102539062,,,,,,704.0349731445312,,,,,,716.7520141601562,,,,,,64622500,,,,
2016-11-13,,702.031005859375,,,,,,702.031005859375,,,,,,705.2570190429688,,,,,,687.3150024414062,,,,,,705.1959838867188,,,,,,80318096,,,,
2016-11-14,139.0622100830078,705.02099609375,18868.69921875,1.0824854373931885,1221.199951171875,52.51840591430664,149.99000549316406,705.02099609375,18868.69921875,1.0824854373931885,1221.199951171875,58.119998931884766,150.08999633789062,706.2839965820312,18868.69921875,1.0874292850494385,1229.5,59.08000183105469,148.2100067138672,699.8079833984375,18868.69921875,1.0710800886154175,1210.4000244140625,57.279998779296875,148.2100067138672,701.9970092773438,18868.69921875,1.082602620124817,1227.800048828125,59.02000045776367,4490900.0,62993000,85187921.0,0.0,216.0,41328400.0
2016-11-15,137.31918334960938,711.6190185546875,18923.099609375,1.0750375986099243,1224.0,53.55549621582031,148.11000061035156,711.6190185546875,18923.099609375,1.0750375986099243,1224.0,58.869998931884766,149.4499969482422,715.718017578125,18923.099609375,1.0816657543182373,1226.0,59.4900016784668,147.19000244140625,705.260009765625,18923.099609375,1.072369933128357,1222.5,58.31999969482422,148.44000244140625,705.7940063476562,18923.099609375,1.0746910572052002,1224.300048828125,58.33000183105469,3856600.0,72038496,70807625.0,0.0,20.0,35904100.0
2016-11-16,135.77085876464844,744.197998046875,18868.099609375,1.0727311372756958,1223.4000244140625,54.265079498291016,146.44000244140625,744.197998046875,18868.099609375,1.0727311372756958,1223.4000244140625,59.650001525878906,148.41000366210938,747.614990234375,18868.099609375,1.0760787725448608,1229.300048828125,59.65999984741211,146.13999938964844,709.0390014648438,18868.099609375,1.067121982574463,1223.0,58.810001373291016,147.3000030517578,711.1669921875,18868.099609375,1.0726161003112793,1229.300048828125,58.939998626708984,3559700.0,141294000,62721677.0,0.0,66.0,27332500.0
